N,Z,A,Mass Excess (keV),A^2/3,Z(Z-1)/A^1/3,(N-Z)^2/A,(N-Z)/A,N/Z,ZEO,NEO,Zshell_category,Nshell_category,deltaZ,deltaN,proton_particles,proton_holes,neutron_particles,neutron_holes,nu_Z,nu_N,promiscuity,neighbor_N_plus_1_exists,neighbor_N_minus_1_exists,neighbor_Z_plus_1_exists,neighbor_Z_minus_1_exists
112,79,191,-33797.91,33.16568041084109,1069.9838884377111,5.701570680628272,0.17277486910994763,1.4177215189873418,1,0,5,6,3.0,14.0,29.0,3.0,30.0,14.0,3.0,14.0,2.4705882352941178,1,1,1,1
111,80,191,-30591.849,33.16568041084109,1097.419372756627,5.031413612565445,0.16230366492146597,1.3875,0,1,5,6,2.0,15.0,30.0,2.0,29.0,15.0,2.0,15.0,1.7647058823529411,1,1,1,1
110,81,191,-26282.951,33.16568041084109,1125.2021416871744,4.403141361256544,0.1518324607329843,1.3580246913580247,1,0,5,6,1.0,16.0,31.0,1.0,28.0,16.0,1.0,16.0,0.9411764705882353,1,1,1,1
109,82,191,-20291.243,33.16568041084109,1153.3321952293536,3.816753926701571,0.14136125654450263,1.329268292682927,0,1,6,6,0.0,17.0,0.0,0.0,27.0,17.0,0.0,17.0,0.0,1,1,1,1
108,83,191,-13239.351,33.16568041084109,1181.809533383165,3.2722513089005236,0.13089005235602094,1.3012048192771084,1,0,6,6,1.0,18.0,1.0,43.0,26.0,18.0,1.0,18.0,0.9473684210526315,1,1,1,1
107,84,191,-5068.731,33.16568041084109,1210.6341561486079,2.769633507853403,0.12041884816753927,1.2738095238095237,0,1,6,6,2.0,19.0,2.0,42.0,25.0,19.0,2.0,19.0,1.8095238095238095,1,1,1,1
106,85,191,3863.913,33.16568041084109,1239.806063525683,2.3089005235602094,0.1099476439790576,1.2470588235294118,1,0,6,6,3.0,20.0,3.0,41.0,24.0,20.0,3.0,20.0,2.608695652173913,1,0,0,1
117,75,192,-31588.828,33.28134116883046,962.0387681615057,9.1875,0.21875,1.56,1,1,5,6,7.0,9.0,25.0,7.0,35.0,9.0,7.0,9.0,3.9375,1,1,1,1
116,76,192,-35882.303,33.28134116883046,988.0398159496546,8.333333333333334,0.20833333333333334,1.5263157894736843,0,0,5,6,6.0,10.0,26.0,6.0,34.0,10.0,6.0,10.0,3.75,1,1,1,1
115,77,192,-34835.631,33.28134116883046,1014.3875443749786,7.520833333333333,0.19791666666666666,1.4935064935064934,1,1,5,6,5.0,11.0,27.0,5.0,33.0,11.0,5.0,11.0,3.4375,1,1,1,1
114,78,192,-36288.525,33.28134116883046,1041.081953437478,6.75,0.1875,1.4615384615384615,0,0,5,6,4.0,12.0,28.0,4.0,32.0,12.0,4.0,12.0,3.0,1,1,1,1
113,79,192,-32772.184,33.28134116883046,1068.1230431371528,6.020833333333333,0.17708333333333334,1.4303797468354431,1,1,5,6,3.0,13.0,29.0,3.0,31.0,13.0,3.0,13.0,2.4375,1,1,1,1
112,80,192,-32011.481,33.28134116883046,1095.5108134740028,5.333333333333333,0.16666666666666666,1.4,0,0,5,6,2.0,14.0,30.0,2.0,30.0,14.0,2.0,14.0,1.75,1,1,1,1
111,81,192,-25872.249,33.28134116883046,1123.2452644480284,4.6875,0.15625,1.3703703703703705,1,1,5,6,1.0,15.0,31.0,1.0,29.0,15.0,1.0,15.0,0.9375,1,1,1,1
110,82,192,-22551.846,33.28134116883046,1151.326396059229,4.083333333333333,0.14583333333333334,1.3414634146341464,0,0,6,6,0.0,16.0,0.0,0.0,28.0,16.0,0.0,16.0,0.0,1,1,1,1
109,83,192,-13534.537,33.28134116883046,1179.754208307605,3.5208333333333335,0.13541666666666666,1.3132530120481927,1,1,6,6,1.0,17.0,1.0,43.0,27.0,17.0,1.0,17.0,0.9444444444444444,1,1,1,1
108,84,192,-8066.483,33.28134116883046,1208.5287011931564,3.0,0.125,1.2857142857142858,0,0,6,6,2.0,18.0,2.0,42.0,26.0,18.0,2.0,18.0,1.8,1,1,1,1
107,85,192,2925.742,33.28134116883046,1237.649874715883,2.5208333333333335,0.11458333333333333,1.2588235294117647,1,1,6,6,3.0,19.0,3.0,41.0,25.0,19.0,3.0,19.0,2.590909090909091,1,1,1,1
118,75,193,-30231.641,33.39680130004011,960.3743379027081,9.580310880829016,0.22279792746113988,1.5733333333333333,1,0,5,6,7.0,8.0,25.0,7.0,36.0,8.0,7.0,8.0,3.7333333333333334,0,1,1,0
117,76,193,-33394.401,33.39680130004011,986.3304010892678,8.709844559585493,0.21243523316062177,1.5394736842105263,0,1,5,6,6.0,9.0,26.0,6.0,35.0,9.0,6.0,9.0,3.6,1,1,1,1
116,77,193,-34536.305,33.39680130004011,1012.6325451183149,7.880829015544041,0.20207253886010362,1.5064935064935066,1,0,5,6,5.0,10.0,27.0,5.0,34.0,10.0,5.0,10.0,3.3333333333333335,1,1,1,1
115,78,193,-34479.677,33.39680130004011,1039.2807699898494,7.0932642487046635,0.19170984455958548,1.4743589743589745,0,1,5,6,4.0,11.0,28.0,4.0,33.0,11.0,4.0,11.0,2.933333333333333,1,1,1,1
114,79,193,-33404.829,33.39680130004011,1066.2750757038716,6.347150259067358,0.18134715025906736,1.4430379746835442,1,0,5,6,3.0,12.0,29.0,3.0,32.0,12.0,3.0,12.0,2.4,1,1,1,1
113,80,193,-31062.165,33.39680130004011,1093.615462260381,5.642487046632124,0.17098445595854922,1.4125,0,1,5,6,2.0,13.0,30.0,2.0,31.0,13.0,2.0,13.0,1.7333333333333334,1,1,1,1
112,81,193,-27477.218,33.39680130004011,1121.3019296593782,4.979274611398964,0.16062176165803108,1.382716049382716,1,0,5,6,1.0,14.0,31.0,1.0,30.0,14.0,1.0,14.0,0.9333333333333333,1,1,1,1
111,82,193,-22229.255,33.39680130004011,1149.3344779008626,4.357512953367876,0.15025906735751296,1.353658536585366,0,1,6,6,0.0,15.0,0.0,0.0,29.0,15.0,0.0,15.0,0.0,1,1,1,1
110,83,193,-15884.563,33.39680130004011,1177.7131069848344,3.77720207253886,0.13989637305699482,1.3253012048192772,1,0,6,6,1.0,16.0,1.0,43.0,28.0,16.0,1.0,16.0,0.9411764705882353,1,1,1,1
109,84,193,-8325.302,33.39680130004011,1206.4378169112938,3.238341968911917,0.12953367875647667,1.2976190476190477,0,1,6,6,2.0,17.0,2.0,42.0,27.0,17.0,2.0,17.0,1.7894736842105263,1,1,1,1
108,85,193,-67.323,33.39680130004011,1235.5086076802406,2.7409326424870466,0.11917098445595854,1.2705882352941176,1,0,6,6,3.0,18.0,3.0,41.0,26.0,18.0,3.0,18.0,2.5714285714285716,1,1,1,1
107,86,193,9042.92,33.39680130004011,1264.925479291675,2.284974093264249,0.10880829015544041,1.244186046511628,0,1,6,6,4.0,19.0,4.0,40.0,25.0,19.0,4.0,19.0,3.3043478260869565,1,0,0,1
118,76,194,-32435.176,33.51206218930888,984.6327550467046,9.092783505154639,0.21649484536082475,1.5526315789473684,0,0,5,6,6.0,8.0,26.0,6.0,36.0,8.0,6.0,8.0,3.4285714285714284,1,1,1,1
117,77,194,-32531.776,33.51206218930888,1010.8896285146167,8.24742268041237,0.20618556701030927,1.5194805194805194,1,1,5,6,5.0,9.0,27.0,5.0,35.0,9.0,5.0,9.0,3.2142857142857144,1,1,1,1
116,78,194,-34760.101,33.51206218930888,1037.491987159738,7.443298969072165,0.1958762886597938,1.4871794871794872,0,0,5,6,4.0,10.0,28.0,4.0,34.0,10.0,4.0,10.0,2.857142857142857,1,1,1,1
115,79,194,-32211.95,33.51206218930888,1064.439830982069,6.680412371134021,0.18556701030927836,1.4556962025316456,1,1,5,6,3.0,11.0,29.0,3.0,33.0,11.0,3.0,11.0,2.357142857142857,1,1,1,1
114,80,194,-32183.952,33.51206218930888,1091.7331599816093,5.958762886597938,0.17525773195876287,1.425,0,0,5,6,2.0,12.0,30.0,2.0,32.0,12.0,2.0,12.0,1.7142857142857142,1,1,1,1
113,81,194,-26937.498,33.51206218930888,1119.3719741583589,5.278350515463917,0.16494845360824742,1.3950617283950617,1,1,5,6,1.0,13.0,31.0,1.0,31.0,13.0,1.0,13.0,0.9285714285714286,1,1,1,1
112,82,194,-24207.866,33.51206218930888,1147.3562735123178,4.639175257731959,0.15463917525773196,1.3658536585365855,0,0,6,6,0.0,14.0,0.0,0.0,30.0,14.0,0.0,14.0,0.0,1,1,1,1
111,83,194,-16023.02,33.51206218930888,1175.6860580434861,4.041237113402062,0.14432989690721648,1.3373493975903614,1,1,6,6,1.0,15.0,1.0,43.0,29.0,15.0,1.0,15.0,0.9375,1,1,1,1
110,84,194,-11004.617,33.51206218930888,1204.3613277518639,3.484536082474227,0.13402061855670103,1.3095238095238095,0,0,6,6,2.0,16.0,2.0,42.0,28.0,16.0,2.0,16.0,1.7777777777777777,1,1,1,1
109,85,194,-716.49,33.51206218930888,1233.382082637451,2.9690721649484537,0.12371134020618557,1.2823529411764707,1,1,6,6,3.0,17.0,3.0,41.0,27.0,17.0,3.0,17.0,2.55,1,1,1,1
108,86,194,5724.624,33.51206218930888,1262.7483227002474,2.4948453608247423,0.1134020618556701,1.255813953488372,0,0,6,6,4.0,18.0,4.0,40.0,26.0,18.0,4.0,18.0,3.272727272727273,1,1,0,1
119,76,195,-29511.596,33.62712520483358,982.9467367566742,9.482051282051282,0.2205128205128205,1.5657894736842106,0,1,5,6,6.0,7.0,26.0,6.0,37.0,7.0,6.0,7.0,3.230769230769231,1,1,1,0
118,77,195,-31692.318,33.62712520483358,1009.1586497368522,8.62051282051282,0.21025641025641026,1.5324675324675325,1,0,5,6,5.0,8.0,27.0,5.0,36.0,8.0,5.0,8.0,3.076923076923077,1,1,1,1
117,78,195,-32793.878,33.62712520483358,1035.7154563088745,7.8,0.2,1.5,0,1,5,6,4.0,9.0,28.0,4.0,35.0,9.0,4.0,9.0,2.769230769230769,1,1,1,1
116,79,195,-32567.061,33.62712520483358,1062.6171564727415,7.02051282051282,0.18974358974358974,1.4683544303797469,1,0,5,6,3.0,10.0,29.0,3.0,34.0,10.0,3.0,10.0,2.3076923076923075,1,1,1,1
115,80,195,-31013.342,33.62712520483358,1089.8637502284528,6.282051282051282,0.1794871794871795,1.4375,0,1,5,6,2.0,11.0,30.0,2.0,33.0,11.0,2.0,11.0,1.6923076923076923,1,1,1,1
114,81,195,-28155.292,33.62712520483358,1117.4552375760086,5.584615384615384,0.16923076923076924,1.4074074074074074,1,0,5,6,1.0,12.0,31.0,1.0,32.0,12.0,1.0,12.0,0.9230769230769231,1,1,1,1
113,82,195,-23738.039,33.62712520483358,1145.3916185154087,4.9282051282051285,0.15897435897435896,1.3780487804878048,0,1,6,6,0.0,13.0,0.0,0.0,31.0,13.0,0.0,13.0,0.0,1,1,1,1
112,83,195,-18025.567,33.62712520483358,1173.6728930466534,4.312820512820513,0.14871794871794872,1.3493975903614457,1,0,6,6,1.0,14.0,1.0,43.0,30.0,14.0,1.0,14.0,0.9333333333333333,1,1,1,1
111,84,195,-11116.655,33.62712520483358,1202.2990611697426,3.7384615384615385,0.13846153846153847,1.3214285714285714,0,1,6,6,2.0,15.0,2.0,42.0,29.0,15.0,2.0,15.0,1.7647058823529411,1,1,1,1
110,85,195,-3470.299,33.62712520483358,1231.270122884676,3.2051282051282053,0.1282051282051282,1.2941176470588236,1,0,6,6,3.0,16.0,3.0,41.0,28.0,16.0,3.0,16.0,2.526315789473684,1,1,1,1
109,86,195,5050.285,33.62712520483358,1260.5860781914541,2.712820512820513,0.11794871794871795,1.2674418604651163,0,1,6,6,4.0,17.0,4.0,40.0,27.0,17.0,4.0,17.0,3.238095238095238,1,1,0,1
120,76,196,-28277.123,33.74199169845321,981.272207557058,9.877551020408163,0.22448979591836735,1.5789473684210527,0,0,5,6,6.0,6.0,26.0,6.0,38.0,6.0,6.0,6.0,3.0,0,1,1,0
119,77,196,-29435.522,33.74199169845321,1007.4394664252462,9.0,0.21428571428571427,1.5454545454545454,1,1,5,6,5.0,7.0,27.0,5.0,37.0,7.0,5.0,7.0,2.9166666666666665,1,1,1,1
118,78,196,-32644.538,33.74199169845321,1033.9510313311737,8.16326530612245,0.20408163265306123,1.5128205128205128,0,0,5,6,4.0,8.0,28.0,4.0,36.0,8.0,4.0,8.0,2.6666666666666665,1,1,1,1
117,79,196,-31138.718,33.74199169845321,1060.8069022748407,7.36734693877551,0.19387755102040816,1.481012658227848,1,1,5,6,3.0,9.0,29.0,3.0,35.0,9.0,3.0,9.0,2.25,1,1,1,1
116,80,196,-31825.944,33.74199169845321,1088.0070792562467,6.612244897959184,0.1836734693877551,1.45,0,0,5,6,2.0,10.0,30.0,2.0,34.0,10.0,2.0,10.0,1.6666666666666667,1,1,1,1
115,81,196,-27496.598,33.74199169845321,1115.5515622753924,5.8979591836734695,0.17346938775510204,1.4197530864197532,1,1,5,6,1.0,11.0,31.0,1.0,33.0,11.0,1.0,11.0,0.9166666666666666,1,1,1,1
114,82,196,-25348.234,33.74199169845321,1143.440351332277,5.224489795918367,0.16326530612244897,1.3902439024390243,0,0,6,6,0.0,12.0,0.0,0.0,32.0,12.0,0.0,12.0,0.0,1,1,1,1
113,83,196,-18009.032,33.74199169845321,1171.6734464269011,4.591836734693878,0.15306122448979592,1.3614457831325302,1,1,6,6,1.0,13.0,1.0,43.0,31.0,13.0,1.0,13.0,0.9285714285714286,1,1,1,1
112,84,196,-13468.731,33.74199169845321,1200.2508475592647,4.0,0.14285714285714285,1.3333333333333333,0,0,6,6,2.0,14.0,2.0,42.0,30.0,14.0,2.0,14.0,1.75,1,1,1,1
111,85,196,-3913.175,33.74199169845321,1229.1725547293674,3.4489795918367347,0.1326530612244898,1.3058823529411765,1,1,6,6,3.0,15.0,3.0,41.0,29.0,15.0,3.0,15.0,2.5,1,1,1,1
110,86,196,1975.169,33.74199169845321,1258.4385679372094,2.938775510204082,0.12244897959183673,1.2790697674418605,0,0,6,6,4.0,16.0,4.0,40.0,28.0,16.0,4.0,16.0,3.2,1,1,1,1
120,77,197,-28264.123,33.856663005926926,1005.7319386329158,9.385786802030458,0.2182741116751269,1.5584415584415585,1,0,5,6,5.0,6.0,27.0,5.0,38.0,6.0,5.0,6.0,2.727272727272727,0,1,1,1
119,78,197,-30419.775,33.856663005926926,1032.1985685969398,8.532994923857869,0.20812182741116753,1.5256410256410255,0,1,5,6,4.0,7.0,28.0,4.0,37.0,7.0,4.0,7.0,2.5454545454545454,1,1,1,1
118,79,197,-31139.751,33.856663005926926,1059.0089210280294,7.720812182741117,0.19796954314720813,1.4936708860759493,1,0,5,6,3.0,8.0,29.0,3.0,36.0,8.0,3.0,8.0,2.1818181818181817,1,1,1,1
117,80,197,-30540.231,33.856663005926926,1086.1629959261838,6.949238578680203,0.18781725888324874,1.4625,0,1,5,6,2.0,9.0,30.0,2.0,35.0,9.0,2.0,9.0,1.6363636363636365,1,1,1,1
116,81,197,-28354.222,33.856663005926926,1113.6607932914037,6.218274111675127,0.17766497461928935,1.4320987654320987,1,0,5,6,1.0,10.0,31.0,1.0,34.0,10.0,1.0,10.0,0.9090909090909091,1,1,1,1
115,82,197,-24745.385,33.856663005926926,1141.5023131236887,5.527918781725888,0.16751269035532995,1.4024390243902438,0,1,6,6,0.0,11.0,0.0,0.0,33.0,11.0,0.0,11.0,0.0,1,1,1,1
114,83,197,-19687.196,33.856663005926926,1169.6875554230392,4.878172588832487,0.15736040609137056,1.3734939759036144,1,0,6,6,1.0,12.0,1.0,43.0,32.0,12.0,1.0,12.0,0.9230769230769231,1,1,1,1
113,84,197,-13393.078,33.856663005926926,1198.2165201894547,4.269035532994923,0.14720812182741116,1.3452380952380953,0,1,6,6,2.0,13.0,2.0,42.0,31.0,13.0,2.0,13.0,1.7333333333333334,1,1,1,1
112,85,197,-6355.255,33.856663005926926,1227.0892074229355,3.700507614213198,0.13705583756345177,1.3176470588235294,1,0,6,6,3.0,14.0,3.0,41.0,30.0,14.0,3.0,14.0,2.4705882352941178,1,1,1,1
111,86,197,1510.368,33.856663005926926,1256.3056171234816,3.1725888324873095,0.12690355329949238,1.2906976744186047,0,1,6,6,4.0,15.0,4.0,40.0,29.0,15.0,4.0,15.0,3.1578947368421053,1,1,1,1
110,87,197,10253.968,33.856663005926926,1285.865749291093,2.685279187817259,0.116751269035533,1.264367816091954,1,0,6,6,5.0,16.0,5.0,39.0,28.0,16.0,5.0,16.0,3.8095238095238093,1,0,0,1
120,78,198,-29904.018,33.97114044720589,1030.457926898579,8.909090909090908,0.21212121212121213,1.5384615384615385,0,0,5,6,4.0,6.0,28.0,4.0,38.0,6.0,4.0,6.0,2.4,1,1,1,1
119,79,198,-29580.793,33.97114044720589,1057.2230678569836,8.080808080808081,0.20202020202020202,1.5063291139240507,1,1,5,6,3.0,7.0,29.0,3.0,37.0,7.0,3.0,7.0,2.1,1,1,1,1
118,80,198,-30954.315,33.97114044720589,1084.3313516481883,7.292929292929293,0.1919191919191919,1.475,0,0,5,6,2.0,8.0,30.0,2.0,36.0,8.0,2.0,8.0,1.6,1,1,1,1
117,81,198,-27528.753,33.97114044720589,1111.782778272193,6.545454545454546,0.18181818181818182,1.4444444444444444,1,1,5,6,1.0,9.0,31.0,1.0,35.0,9.0,1.0,9.0,0.9,1,1,1,1
116,82,198,-26067.443,33.97114044720589,1139.577347728998,5.838383838383838,0.1717171717171717,1.4146341463414633,0,0,6,6,0.0,10.0,0.0,0.0,34.0,10.0,0.0,10.0,0.0,1,1,1,1
115,83,198,-19373.851,33.97114044720589,1167.7150600186028,5.171717171717172,0.16161616161616163,1.3855421686746987,1,1,6,6,1.0,11.0,1.0,43.0,33.0,11.0,1.0,11.0,0.9166666666666666,1,1,1,1
114,84,198,-15473.278,33.97114044720589,1196.1959151410076,4.545454545454546,0.15151515151515152,1.3571428571428572,0,0,6,6,2.0,12.0,2.0,42.0,32.0,12.0,2.0,12.0,1.7142857142857142,1,1,1,1
113,85,198,-6708.747,33.97114044720589,1225.0199130962126,3.95959595959596,0.1414141414141414,1.3294117647058823,1,1,6,6,3.0,13.0,3.0,41.0,31.0,13.0,3.0,13.0,2.4375,1,1,1,1
112,86,198,-1230.32,33.97114044720589,1254.1870538842177,3.414141414141414,0.13131313131313133,1.302325581395349,0,0,6,6,4.0,14.0,4.0,40.0,30.0,14.0,4.0,14.0,3.111111111111111,1,1,1,1
111,87,198,9577.698,33.97114044720589,1283.697337505023,2.909090909090909,0.12121212121212122,1.2758620689655173,1,1,6,6,5.0,15.0,5.0,39.0,29.0,15.0,5.0,15.0,3.75,1,1,0,1
122,77,199,-24398.534,34.08542532669918,1002.3513015670536,10.175879396984925,0.22613065326633167,1.5844155844155845,1,0,5,6,5.0,4.0,27.0,5.0,40.0,4.0,5.0,4.0,2.2222222222222223,0,0,1,0
121,78,199,-27388.7,34.08542532669918,1028.7289673977655,9.291457286432161,0.21608040201005024,1.5512820512820513,0,1,5,6,4.0,5.0,28.0,4.0,39.0,5.0,4.0,5.0,2.2222222222222223,1,1,1,0
120,79,199,-29093.752,34.08542532669918,1055.4492003171881,8.447236180904522,0.20603015075376885,1.518987341772152,1,0,5,6,3.0,6.0,29.0,3.0,38.0,6.0,3.0,6.0,2.0,1,1,1,1
119,80,199,-29546.066,34.08542532669918,1082.512000325321,7.64321608040201,0.19597989949748743,1.4875,0,1,5,6,2.0,7.0,30.0,2.0,37.0,7.0,2.0,7.0,1.5555555555555556,1,1,1,1
118,81,199,-28059.397,34.08542532669918,1109.9173674221647,6.8793969849246235,0.18592964824120603,1.4567901234567902,1,0,5,6,1.0,8.0,31.0,1.0,36.0,8.0,1.0,8.0,0.8888888888888888,1,1,1,1
117,82,199,-25231.734,34.08542532669918,1137.6653016077187,6.155778894472362,0.17587939698492464,1.4268292682926829,0,1,6,6,0.0,9.0,0.0,0.0,35.0,9.0,0.0,9.0,0.0,1,1,1,1
116,83,199,-20797.616,34.08542532669918,1165.7558028819835,5.472361809045226,0.1658291457286432,1.3975903614457832,1,0,6,6,1.0,10.0,1.0,43.0,34.0,10.0,1.0,10.0,0.9090909090909091,1,1,1,1
115,84,199,-15238.829,34.08542532669918,1194.1888712449586,4.8291457286432165,0.15577889447236182,1.369047619047619,0,1,6,6,2.0,11.0,2.0,42.0,33.0,11.0,2.0,11.0,1.6923076923076923,1,1,1,1
114,85,199,-8823.377,34.08542532669918,1222.9645066966443,4.226130653266332,0.1457286432160804,1.3411764705882352,1,0,6,6,3.0,12.0,3.0,41.0,32.0,12.0,3.0,12.0,2.4,1,1,1,1
113,86,199,-1559.846,34.08542532669918,1252.0827092370407,3.663316582914573,0.135678391959799,1.313953488372093,0,1,6,6,4.0,13.0,4.0,40.0,31.0,13.0,4.0,13.0,3.0588235294117645,1,1,1,1
112,87,199,6771.388,34.08542532669918,1281.5434788661476,3.14070351758794,0.12562814070351758,1.2873563218390804,1,0,6,6,5.0,14.0,5.0,39.0,30.0,14.0,5.0,14.0,3.6842105263157894,1,1,0,1
122,78,200,-26599.178,34.19951893353393,1027.0115535740244,9.68,0.22,1.564102564102564,0,0,5,6,4.0,4.0,28.0,4.0,40.0,4.0,4.0,4.0,2.0,1,1,1,1
121,79,200,-27240.094,34.19951893353393,1053.687178342181,8.82,0.21,1.5316455696202531,1,1,5,6,3.0,5.0,29.0,3.0,39.0,5.0,3.0,5.0,1.875,1,1,1,1
120,80,200,-29503.267,34.19951893353393,1080.7047982996726,8.0,0.2,1.5,0,0,5,6,2.0,6.0,30.0,2.0,38.0,6.0,2.0,6.0,1.5,1,1,1,1
119,81,200,-27047.227,34.19951893353393,1108.0644134464999,7.22,0.19,1.4691358024691359,1,1,5,6,1.0,7.0,31.0,1.0,37.0,7.0,1.0,7.0,0.875,1,1,1,1
118,82,200,-26250.858,34.19951893353393,1135.7660237826624,6.48,0.18,1.4390243902439024,0,0,6,6,0.0,8.0,0.0,0.0,36.0,8.0,0.0,8.0,0.0,1,1,1,1
117,83,200,-20370.574,34.19951893353393,1163.80962930816,5.78,0.17,1.4096385542168675,1,1,6,6,1.0,9.0,1.0,43.0,35.0,9.0,1.0,9.0,0.9,1,1,1,1
116,84,200,-16941.683,34.19951893353393,1192.1952300229934,5.12,0.16,1.380952380952381,0,0,6,6,2.0,10.0,2.0,42.0,34.0,10.0,2.0,10.0,1.6666666666666667,1,1,1,1
115,85,200,-8987.894,34.19951893353393,1220.9228259271617,4.5,0.15,1.3529411764705883,1,1,6,6,3.0,11.0,3.0,41.0,33.0,11.0,3.0,11.0,2.357142857142857,1,1,1,1
114,86,200,-4000.454,34.19951893353393,1249.9924170206657,3.92,0.14,1.3255813953488371,0,0,6,6,4.0,12.0,4.0,40.0,32.0,12.0,4.0,12.0,3.0,1,1,1,1
113,87,200,6133.578,34.19951893353393,1279.4040033035049,3.38,0.13,1.2988505747126438,1,1,6,6,5.0,13.0,5.0,39.0,31.0,13.0,5.0,13.0,3.611111111111111,1,1,1,1
123,78,201,-23740.705,34.3134225418098,1025.3055511746752,10.074626865671641,0.22388059701492538,1.5769230769230769,0,1,5,6,4.0,3.0,28.0,4.0,41.0,3.0,4.0,3.0,1.7142857142857142,1,1,1,0
122,79,201,-26400.705,34.3134225418098,1051.9368641921992,9.199004975124378,0.21393034825870647,1.5443037974683544,1,0,5,6,3.0,4.0,29.0,3.0,40.0,4.0,3.0,4.0,1.7142857142857142,1,1,1,1
121,80,201,-27662.529,34.3134225418098,1078.9096042996914,8.36318407960199,0.20398009950248755,1.5125,0,1,5,6,2.0,5.0,30.0,2.0,39.0,5.0,2.0,5.0,1.4285714285714286,1,1,1,1
120,81,201,-27180.778,34.3134225418098,1106.223771497152,7.567164179104478,0.19402985074626866,1.4814814814814814,1,0,5,6,1.0,6.0,31.0,1.0,38.0,6.0,1.0,6.0,0.8571428571428571,1,1,1,1
119,82,201,-25271.033,34.3134225418098,1133.8793657845808,6.810945273631841,0.18407960199004975,1.451219512195122,0,1,6,6,0.0,7.0,0.0,0.0,37.0,7.0,0.0,7.0,0.0,1,1,1,1
118,83,201,-21429.006,34.3134225418098,1161.8763871619778,6.0945273631840795,0.17412935323383086,1.4216867469879517,1,0,6,6,1.0,8.0,1.0,43.0,36.0,8.0,1.0,8.0,0.8888888888888888,1,1,1,1
117,84,201,-16521.166,34.3134225418098,1190.214835629343,5.417910447761194,0.16417910447761194,1.3928571428571428,0,1,6,6,2.0,9.0,2.0,42.0,35.0,9.0,2.0,9.0,1.6363636363636365,1,1,1,1
116,85,201,-10789.441,34.3134225418098,1218.8947111866767,4.781094527363184,0.15422885572139303,1.3647058823529412,1,0,6,6,3.0,10.0,3.0,41.0,34.0,10.0,3.0,10.0,2.3076923076923075,1,1,1,1
115,86,201,-4107.413,34.3134225418098,1247.9160138339785,4.1840796019900495,0.14427860696517414,1.3372093023255813,0,1,6,6,4.0,11.0,4.0,40.0,33.0,11.0,4.0,11.0,2.933333333333333,1,1,1,1
114,87,201,3588.573,34.3134225418098,1277.2787435712487,3.626865671641791,0.13432835820895522,1.3103448275862069,1,0,6,6,5.0,12.0,5.0,39.0,32.0,12.0,5.0,12.0,3.5294117647058822,1,1,1,1
113,88,201,11936.817,34.3134225418098,1306.982900398487,3.109452736318408,0.12437810945273632,1.2840909090909092,0,1,6,6,6.0,13.0,6.0,38.0,31.0,13.0,6.0,13.0,4.105263157894737,1,0,0,1
124,78,202,-22692.128,34.42713741084797,1023.6108281661037,10.475247524752476,0.22772277227722773,1.5897435897435896,0,0,5,6,4.0,2.0,28.0,4.0,42.0,2.0,4.0,2.0,1.3333333333333333,0,1,1,0
123,79,202,-24352.982,34.42713741084797,1050.1981224041845,9.584158415841584,0.21782178217821782,1.5569620253164558,1,1,5,6,3.0,3.0,29.0,3.0,41.0,3.0,3.0,3.0,1.5,1,1,1,1
122,80,202,-27345.31,34.42713741084797,1077.126279388907,8.732673267326733,0.2079207920792079,1.525,0,0,5,6,2.0,4.0,30.0,2.0,40.0,4.0,2.0,4.0,1.3333333333333333,1,1,1,1
121,81,202,-25980.419,34.42713741084797,1104.3952991202718,7.920792079207921,0.19801980198019803,1.4938271604938271,1,1,5,6,1.0,5.0,31.0,1.0,39.0,5.0,1.0,5.0,0.8333333333333334,1,1,1,1
120,82,202,-25940.608,34.42713741084797,1132.0051815982786,7.148514851485149,0.18811881188118812,1.4634146341463414,0,0,6,6,0.0,6.0,0.0,0.0,38.0,6.0,0.0,6.0,0.0,1,1,1,1
119,83,202,-20750.854,34.42713741084797,1159.9559268229275,6.415841584158416,0.1782178217821782,1.4337349397590362,1,1,6,6,1.0,7.0,1.0,43.0,37.0,7.0,1.0,7.0,0.875,1,1,1,1
118,84,202,-17941.569,34.42713741084797,1188.2475347942184,5.7227722772277225,0.16831683168316833,1.4047619047619047,0,0,6,6,2.0,8.0,2.0,42.0,36.0,8.0,2.0,8.0,1.6,1,1,1,1
117,85,202,-10595.106,34.42713741084797,1216.8800055121512,5.069306930693069,0.15841584158415842,1.3764705882352941,1,1,6,6,3.0,9.0,3.0,41.0,35.0,9.0,3.0,9.0,2.25,1,1,1,1
116,86,202,-6274.561,34.42713741084797,1245.8533389767263,4.455445544554456,0.1485148514851485,1.3488372093023255,0,0,6,6,4.0,10.0,4.0,40.0,34.0,10.0,4.0,10.0,2.857142857142857,1,1,1,1
115,87,202,3101.538,34.42713741084797,1275.1675351879435,3.881188118811881,0.13861386138613863,1.3218390804597702,1,1,6,6,5.0,11.0,5.0,39.0,33.0,11.0,5.0,11.0,3.4375,1,1,1,1
114,88,202,9074.9,34.42713741084797,1304.8225941458027,3.3465346534653464,0.12871287128712872,1.2954545454545454,0,0,6,6,6.0,12.0,6.0,38.0,32.0,12.0,6.0,12.0,4.0,1,1,0,1
